mision;activity;time;robot
mision 53;T_1Done;2023-09-07 21:28:07;0
mision 53;T_2ocupied;2023-09-07 21:28:19;4
mision 53;T_2waiting;2023-09-07 21:28:19;4
mision 53;T_3ocupied;2023-09-07 21:29:02;3
mision 53;T_3waiting;2023-09-07 21:29:02;3
mision 53;T_2done;2023-09-07 21:29:07;0
mision 53;T_3done;2023-09-07 21:29:07;0
mision 53;T_4Busy;2023-09-07 21:29:40;4
mision 53;T_4Done;2023-09-07 21:29:45;4
mision 53;T_5Busy;2023-09-07 21:29:52;3
mision 53;T_5Done;2023-09-07 21:29:57;3
mision 53;T_1ocupied;2023-09-07 21:30:09;0
mision 53;T_1waiting;2023-09-07 21:30:09;0
mision 53;T_0ocupied;2023-09-07 21:30:13;3
mision 53;T_0waiting;2023-09-07 21:30:13;3
mision 53;T_0done;2023-09-07 21:30:18;0
mision 53;T_1done;2023-09-07 21:30:18;0
mision 54;T_0Busy;2023-09-07 21:27:47;3
mision 54;T_0Done;2023-09-07 21:27:52;3
mision 54;T_1Busy;2023-09-07 21:27:55;5
mision 54;T_1Done;2023-09-07 21:27:59;5
mision 54;T_2ocupied;2023-09-07 21:28:15;3
mision 54;T_2waiting;2023-09-07 21:28:15;3
mision 54;T_3ocupied;2023-09-07 21:28:22;4
mision 54;T_3waiting;2023-09-07 21:28:22;4
mision 54;T_2done;2023-09-07 21:28:27;0
mision 54;T_3done;2023-09-07 21:28:27;0
mision 54;T_4Busy;2023-09-07 21:28:44;0
mision 54;T_4Done;2023-09-07 21:28:49;0
mision 54;T_5Busy;2023-09-07 21:28:58;3
mision 54;T_5Done;2023-09-07 21:29:03;3
mision 54;T_0ocupied;2023-09-07 21:29:09;5
mision 54;T_0waiting;2023-09-07 21:29:09;5
mision 54;T_1ocupied;2023-09-07 21:29:31;3
mision 54;T_1waiting;2023-09-07 21:29:31;3
mision 54;T_0done;2023-09-07 21:29:36;0
mision 54;T_1done;2023-09-07 21:29:36;0
mision 55;T_0Busy;2023-09-07 22:10:45;3
mision 55;T_0Done;2023-09-07 22:10:50;3
mision 55;T_1Busy;2023-09-07 22:10:56;4
mision 55;T_1Done;2023-09-07 22:11:01;4
mision 55;T_2ocupied;2023-09-07 22:11:08;1
mision 55;T_2waiting;2023-09-07 22:11:08;1
mision 55;T_3ocupied;2023-09-07 22:11:27;2
mision 55;T_3waiting;2023-09-07 22:11:27;2
mision 55;T_2done;2023-09-07 22:11:31;0
mision 55;T_3done;2023-09-07 22:11:31;0
mision 55;T_4Busy;2023-09-07 22:11:51;4
mision 55;T_4Done;2023-09-07 22:11:56;4
mision 55;T_5Busy;2023-09-07 22:12:04;2
mision 55;T_5Done;2023-09-07 22:12:09;2
mision 55;T_0ocupied;2023-09-07 22:12:23;5
mision 55;T_0waiting;2023-09-07 22:12:23;5
mision 55;T_1ocupied;2023-09-07 22:12:28;2
mision 55;T_1waiting;2023-09-07 22:12:28;2
mision 55;T_0done;2023-09-07 22:12:33;0
mision 55;T_1done;2023-09-07 22:12:33;0
mision 56;T_0Busy;2023-09-07 21:28:38;5
mision 56;T_0Done;2023-09-07 21:28:43;5
mision 56;T_1Busy;2023-09-07 21:28:51;1
mision 56;T_1Done;2023-09-07 21:28:56;1
mision 56;T_2ocupied;2023-09-07 21:29:08;3
mision 56;T_2waiting;2023-09-07 21:29:08;3
mision 56;T_3ocupied;2023-09-07 21:29:35;1
mision 56;T_3waiting;2023-09-07 21:29:35;1
mision 56;T_2done;2023-09-07 21:29:40;0
mision 56;T_3done;2023-09-07 21:29:40;0
mision 56;T_4Busy;2023-09-07 21:29:45;5
mision 56;T_4Done;2023-09-07 21:29:50;5
mision 56;T_5Busy;2023-09-07 21:30:04;4
mision 56;T_5Done;2023-09-07 21:30:08;4
mision 56;T_1ocupied;2023-09-07 21:30:18;3
mision 56;T_1waiting;2023-09-07 21:30:18;3
mision 56;T_0ocupied;2023-09-07 21:30:24;4
mision 56;T_0waiting;2023-09-07 21:30:24;4
mision 56;T_0done;2023-09-07 21:30:29;0
mision 56;T_1done;2023-09-07 21:30:29;0
mision 57;T_0Busy;2023-09-07 21:28:10;1
mision 57;T_0Done;2023-09-07 21:28:15;1
mision 57;T_1Busy;2023-09-07 21:28:56;0
mision 57;T_1Done;2023-09-07 21:29:01;0
mision 57;T_3ocupied;2023-09-07 21:29:14;5
mision 57;T_3waiting;2023-09-07 21:29:14;5
mision 57;T_2ocupied;2023-09-07 21:29:20;3
mision 57;T_2waiting;2023-09-07 21:29:20;3
mision 57;T_2done;2023-09-07 21:29:25;0
mision 57;T_3done;2023-09-07 21:29:25;0
mision 57;T_4Busy;2023-09-07 21:29:56;5
mision 57;T_4Done;2023-09-07 21:30:01;5
mision 57;T_5Busy;2023-09-07 21:30:13;0
mision 57;T_5Done;2023-09-07 21:30:18;0
mision 57;T_1ocupied;2023-09-07 21:30:24;4
mision 57;T_1waiting;2023-09-07 21:30:24;4
mision 57;T_0ocupied;2023-09-07 21:30:33;0
mision 57;T_0waiting;2023-09-07 21:30:33;0
mision 57;T_0done;2023-09-07 21:30:38;0
mision 57;T_1done;2023-09-07 21:30:38;0
mision 58;T_0Busy;2023-09-07 22:10:54;5
mision 58;T_0Done;2023-09-07 22:10:59;5
mision 58;T_1Busy;2023-09-07 22:11:26;3
mision 58;T_1Done;2023-09-07 22:11:31;3
mision 58;T_2ocupied;2023-09-07 22:11:37;5
mision 58;T_2waiting;2023-09-07 22:11:37;5
mision 58;T_3ocupied;2023-09-07 22:12:23;0
mision 58;T_3waiting;2023-09-07 22:12:23;0
mision 58;T_2done;2023-09-07 22:12:28;0
mision 58;T_3done;2023-09-07 22:12:28;0
mision 58;T_4Busy;2023-09-07 22:13:22;4
mision 58;T_4Done;2023-09-07 22:13:27;4
mision 58;T_5Busy;2023-09-07 22:13:35;5
mision 58;T_5Done;2023-09-07 22:13:39;5
mision 58;T_1ocupied;2023-09-07 22:13:51;3
mision 58;T_1waiting;2023-09-07 22:13:51;3
mision 58;T_0ocupied;2023-09-07 22:14:00;5
mision 58;T_0waiting;2023-09-07 22:14:00;5
mision 58;T_0done;2023-09-07 22:14:04;0
mision 58;T_1done;2023-09-07 22:14:04;0
mision 59;T_0Busy;2023-09-07 22:11:28;4
mision 59;T_0Done;2023-09-07 22:11:33;4
mision 59;T_1Busy;2023-09-07 22:11:40;3
mision 59;T_1Done;2023-09-07 22:11:45;3
mision 59;T_2ocupied;2023-09-07 22:11:51;2
mision 59;T_2waiting;2023-09-07 22:11:51;2
mision 59;T_3ocupied;2023-09-07 22:12:01;5
mision 59;T_3waiting;2023-09-07 22:12:01;5
mision 59;T_2done;2023-09-07 22:12:06;0
mision 59;T_3done;2023-09-07 22:12:06;0
mision 59;T_4Busy;2023-09-07 22:12:17;3
mision 59;T_4Done;2023-09-07 22:12:22;3
mision 59;T_5Busy;2023-09-07 22:12:31;5
mision 59;T_5Done;2023-09-07 22:12:36;5
mision 59;T_1ocupied;2023-09-07 22:12:51;2
mision 59;T_1waiting;2023-09-07 22:12:51;2
mision 59;T_0ocupied;2023-09-07 22:12:53;1
mision 59;T_0waiting;2023-09-07 22:12:53;1
mision 59;T_0done;2023-09-07 22:12:58;0
mision 59;T_1done;2023-09-07 22:12:58;0
